Obstacle Density,Mobility (m/s),Frequency (GHz),Transmit Power (dBm),Number of Antennas,Codebook Size,Bandwidth (MHz),Interference Level (dB),SIFT Keypoints,Beamforming Gain (dB),Latency (ms),Energy Consumption (kWh/Gb),Throughput (Mbps),Beam Training Time (s),SNR Improvement (dB),Processing Time (ms),Memory Usage (MB),Environment_Outdoor,Device Type_IoT Sensor,Device Type_Smartphone,Optimized
5,2.9540092185735247,150,21.11320632625399,64,256,100,-88.9781057553693,430,19.89025454648875,6.596421081313742,0.026975851709941427,605.5132504281493,0.169128669919307,16.854241030592625,4.90646287597024,140,False,True,False,0
6,2.812164199491357,60,22.615475615192388,128,32,50,-53.73559026034224,326,23.645902569012954,6.412236465505188,0.04441480549121923,633.8015004922546,0.04487701653999211,9.332250885764322,1.865315880665083,483,True,False,False,0
9,0.129521207391035,150,12.932003695011126,128,128,400,-56.60166789989344,460,24.7358583177635,5.914449386944893,0.03168550037224667,435.08332699683865,0.09068235454871942,10.81246067853447,1.5631996488387618,483,False,False,False,0
2,0.4944444471883114,150,14.226544460992907,64,64,200,-75.01583848585479,216,12.970464199466406,6.312818550925616,0.03758542967660484,352.0478850549008,0.08447166662700892,14.401654610693456,3.082815128158454,445,False,True,False,0
5,0.39518632036368573,60,18.795125160258813,256,32,100,-96.9328062758066,142,12.011794340646853,9.411867574364985,0.0287729318817388,346.3305665397363,0.10754486174961797,13.301922078874028,4.316150458970472,214,True,False,True,0
3,2.1779397299558862,60,29.041896905341567,128,64,50,-64.27188269534219,467,10.846020366411857,1.0771228972966662,0.0275862293623666,257.22941627880857,0.16382158145381506,19.416558124558048,1.1593563633522388,205,False,True,False,0
4,2.4533559895708352,150,22.677060601506668,512,32,400,-68.82941343318677,214,23.024455272419917,1.4301973869197435,0.027851466738974054,392.86446609662846,0.11519259141985462,7.80251749901629,4.982262643999528,194,False,False,True,0
6,0.6405340989320157,100,25.947546863824037,128,32,400,-51.4722664635752,382,14.420722702847032,2.723440689377221,0.026436862787753555,279.4963033118979,0.1708644335654359,10.269175586767126,3.4089837168212913,474,False,True,False,0
8,1.517558078855487,28,34.62936387726687,256,32,50,-72.05233798648115,136,10.027180508038775,2.5057124199383507,0.03154333543416814,670.4338656069503,0.10852483365310577,13.591328499272821,4.91576724872551,338,True,False,False,0
1,2.5221090840336,150,29.200135882830242,128,32,400,-83.18031382985453,401,13.357271290846432,2.630750135222644,0.02001773607014415,612.1602984178807,0.12473099938444157,18.019456549042282,2.460326532935108,341,False,False,True,0
8,2.1984046342987518,150,20.85903745353044,64,32,400,-74.04891532107222,212,15.106616201491276,7.0474949726378515,0.04564220775367284,444.32994130382804,0.09310281607366805,18.940227870364875,2.832095282134357,312,True,False,True,0
7,1.6267116164755449,100,21.16104804491372,128,64,100,-51.036835429774186,134,24.86479254245028,5.1353497094514875,0.023323421923754917,393.247017943655,0.1663881602561704,10.040544962413978,4.009445769589568,160,False,False,True,0
1,1.7710430713763188,150,25.469301926025125,128,32,400,-65.18187837334847,231,17.853123907856226,9.926009905012238,0.01590095336709387,313.8527801751783,0.18552716920928403,6.006626922895275,4.170801802245275,242,False,False,False,0
2,1.52508164074884,150,26.63413021047261,256,64,50,-66.40119310364744,435,13.07070921392652,3.0419732332265035,0.013862019143909806,581.9124780634071,0.13143750024339768,11.324295468832776,1.932132213400961,402,False,True,False,0
3,0.8926453539564617,28,22.517773145916784,64,128,100,-87.96592051370573,435,15.022275170701766,3.7974709092474517,0.010536916604805104,927.0124879111195,0.16594866534285174,10.915162148502606,4.7192043452308905,325,True,False,False,1
1,1.6950659785770483,28,26.1215305703745,256,256,50,-62.819874121969114,476,14.954615313353177,9.858166451214842,0.02691424314267446,717.1327462500434,0.021210633459829056,19.797306018945342,4.469692487338914,507,False,False,True,0
9,2.066655906150272,28,10.58831236035247,128,32,200,-62.48640852641142,327,10.295886196947633,8.485823267220223,0.017504439541816987,769.9732426320106,0.18216123277486496,11.46591866436184,1.0728212124127943,270,False,True,False,0
8,2.619968747582423,60,20.740571597421102,512,256,50,-84.13555081120474,246,12.027745812571451,5.228192986106794,0.010865916103489916,850.940077290767,0.04589576269943367,9.585844989548441,1.5142724234207323,355,True,False,False,0
2,1.9088740619377442,60,16.973451901836917,128,64,50,-75.81430838046434,221,20.427946895548168,5.991371969913907,0.03080078185158095,416.4714760040639,0.05873888119190351,10.480660618024011,2.9843884256282696,247,False,False,True,0
9,2.283364611129474,28,13.22936113107776,256,128,100,-85.2698333529772,180,11.80376479856102,8.588601285875564,0.03719914194603046,156.58820390303887,0.020132712959281786,10.953894209357209,2.843822056452731,480,True,False,True,0
7,0.480214904863719,28,12.488662820219378,512,128,400,-87.06474648378567,272,13.461014149091781,5.328822214416952,0.013430042036444174,660.3029229894798,0.19342602222507121,17.323105732949237,3.8335634201393414,151,True,False,False,0
9,1.3846724232593697,60,25.079804140366686,256,128,50,-98.70519648752574,253,15.26105947606463,2.8542135122387586,0.028436830916786386,269.80506210522935,0.17188206140279153,6.215223392468962,1.3588455042121361,154,False,False,False,0
6,0.027994859481279888,100,23.090013678815293,256,256,100,-85.73941276733339,249,21.366024167534405,8.456000846989468,0.039745147144029866,612.1392849960996,0.18350507477730593,9.7476057331254,3.579421226788506,202,True,False,False,0
6,0.7400365935648691,150,16.33960292490923,64,64,200,-72.30150250608625,474,18.736014473019097,5.839952421480791,0.04943227284033701,765.5592098413583,0.17097107187440286,19.494777378606493,3.4654797245383295,368,False,False,True,0
4,2.1793851453390145,150,21.773751469312863,512,32,100,-99.91994062254855,157,20.334999774828525,2.3773833744743915,0.036687613785702435,805.274471933053,0.10111080501704488,7.296537571981999,1.9344783939121775,150,True,False,False,1
2,2.97542985404809,28,22.305807879560206,128,32,100,-85.83904580951663,162,18.505184881302583,5.5502724806595785,0.019793582032380824,371.6552082227639,0.18557556747724507,16.13901982298885,3.169575857073598,288,True,False,True,0
7,0.2975342987616477,100,14.875224510965396,256,64,400,-55.9294833838375,255,20.253886378328033,4.7188304253717295,0.038662145591159984,561.1899093123836,0.1941998358811658,10.345902517974356,1.8888288279839278,168,False,False,False,1
5,1.2044829475838648,60,26.302326547041265,128,256,50,-70.31757074463195,455,10.042632304959586,8.891582786935821,0.0339171770727932,658.8685866494731,0.10548772558998552,13.72678289291788,1.5876921084024254,365,True,False,True,0
6,2.4002129060974786,28,29.52298390965226,64,32,200,-69.60685879595098,421,23.963472165571442,2.134498882246331,0.01847197154326191,837.5326495305598,0.043368708452479254,6.493220577633231,3.292539738616282,366,True,False,True,1
2,0.6121069038866965,100,29.786588522237974,64,64,100,-79.83178474868234,267,11.663803463122097,8.87688824003223,0.044044433033902194,785.2497985944526,0.13513827670298795,9.596175010309198,4.909897113202281,183,True,True,False,0
5,1.6652548479068587,100,25.061745767586377,512,32,50,-66.17639282537945,265,16.093736439653572,5.609899151292562,0.027096177089104036,989.1777888796332,0.19533327507217843,12.512974124913324,1.94773339668698,225,True,False,False,0
4,2.1992138880890244,100,22.790964562975354,64,128,50,-90.50336168848204,184,21.565575553672822,4.639279869830329,0.04847910618936504,107.2762088770098,0.17570790337318626,8.475509872637875,2.4213445974206076,273,True,False,False,0
9,1.847956350780537,60,11.525178575134872,64,32,100,-59.06265948079042,236,16.528460770141358,2.457704659626463,0.03891604029791112,493.7404967768197,0.17374488346772243,13.128049145797283,2.026292903960187,389,False,False,True,0
6,0.5640742038462484,60,17.195782471290144,128,256,50,-94.16554400320501,288,24.20263827501274,7.3073616637481145,0.03578252618527288,330.4400377385151,0.1874254231933836,8.296389710940744,2.065839286585979,167,True,False,True,0
2,1.0661537060572184,150,12.331786169454247,64,64,100,-67.19993226734454,499,17.013834227481503,9.341260381990365,0.03913411349906248,207.90404843038607,0.17985092950498396,14.75150828975831,2.6167685367467226,320,False,False,True,0
1,2.3513753534561914,150,34.09557902196184,64,256,100,-82.94253370901585,478,23.12409108404007,4.378396185093878,0.029123880752728863,920.3637953504661,0.15749351616347565,18.565315103754713,3.8074220426024805,366,True,True,False,1
5,1.6626795423960499,100,13.377003655644017,256,64,100,-62.624351470876164,101,22.162421700434063,3.174265006037501,0.030209059112066956,998.1658594861176,0.14647183811074718,6.282329560273571,1.1552180961237806,169,False,True,False,1
9,0.01568884062873821,100,13.794385246277551,64,128,200,-72.511772436699,205,24.714794541980247,5.993802252992413,0.04404829541778976,262.53658711425123,0.060305763011503324,8.249240536641295,4.82849678274224,349,False,False,True,0
6,2.2829722800842815,60,32.2394154582623,256,64,100,-77.38234807606419,463,23.89821671126463,8.165673535904833,0.037237141465740115,134.59005352122725,0.12805460407140537,17.66634540890495,1.18511951795699,323,True,False,False,0
7,0.10593406482071721,150,33.598207086911444,64,32,400,-91.52887989533765,171,23.47185752069318,1.0339092509547974,0.045889733007665676,347.5490029124503,0.109082838124119,14.473302281629364,4.525012727778239,415,True,False,False,0
5,2.2372013481936963,100,29.145725980872747,64,32,50,-68.15892678578236,225,20.974065107792025,6.682396927558862,0.045633070142970744,851.3757262597561,0.17376937740038834,6.180633757138478,4.577512395047996,137,True,True,False,0
6,0.6074416804957122,150,10.135123091816746,512,128,200,-51.26150782897935,269,15.504972209023311,6.368644006287678,0.04905960136176997,364.5010748793851,0.10342538896311368,12.29525172664243,3.097956750366093,362,False,True,False,0
5,2.8742204403581404,150,10.033656773914092,512,64,50,-58.71982875464925,304,11.591881278473537,3.8633696722374404,0.03800858635381337,151.2113324478594,0.03427112507311093,8.146377725170026,1.5479873144758698,452,True,False,True,0
9,1.1038222539062534,100,19.452519244686272,256,128,200,-96.99959037054941,412,20.32967578396585,5.062807032444733,0.03009206870646968,147.2429655577269,0.010944772211246344,7.986445911051046,3.2605838822277753,392,False,False,False,0
6,0.9807948490142373,60,13.584884250272314,64,32,400,-81.18853108194045,436,24.679811220069475,3.222669017456388,0.016652468008363296,484.6805221324928,0.1387958928890464,19.109680150407854,3.514528639611399,196,False,False,True,0
8,0.44666415099733403,100,10.459653553789932,128,256,200,-53.72084954048641,294,20.899066559978035,8.108971641566585,0.03821522238589669,938.6431507554578,0.11448259355416068,16.423123221141637,4.431035831228446,266,False,True,False,0
2,0.9168126464706446,100,21.601667235112615,512,128,200,-74.84781262214892,257,23.930940539160034,6.710814400294969,0.02166310867039723,357.32839747566874,0.07288295182810518,15.443458902862156,3.203581503078279,482,True,False,False,0
9,2.6299522854846016,150,33.57654743517429,128,256,200,-66.89440870959103,240,22.06457069433275,5.794404598350868,0.02131790272149325,484.4419126309394,0.04210470850719917,8.583932256167879,2.642837583613353,346,True,False,False,0
5,2.989003012881742,100,18.095489372560785,512,256,50,-54.37003272043048,374,12.446720126750181,4.532735785760445,0.019531511057922724,191.74042484434767,0.0986759112567414,6.778601495614257,4.353164775416456,323,False,True,False,0
7,1.1049285915205451,60,26.52851696071741,512,64,100,-56.31026547900596,106,13.73805655886931,3.622459474186589,0.04500488229405801,544.2155139420829,0.029054429770992075,18.062489319280253,4.923807189410476,201,False,False,True,0
1,1.3458318928636277,100,26.305883828311018,64,128,50,-74.90898122297446,492,15.127984026435255,8.404628374390882,0.04471857786728633,726.8923578571336,0.0738606129520172,5.088193540136764,3.580412820631733,230,True,False,True,0
5,2.166212814608211,60,16.277002591629195,512,256,100,-78.11768486711989,153,12.523906665070061,5.062669033902121,0.03523881779480233,344.0353250594976,0.08205026218477053,10.821446355515294,4.497548149211238,352,False,False,False,0
2,2.6585873413952235,60,26.260631220596608,128,256,50,-83.01536907602065,203,18.7247699900951,5.513026778575055,0.028919239254829435,367.04017767581627,0.0984675520192128,9.164187544420002,3.394940451316257,250,True,True,False,0
6,1.7791330025603525,150,15.308349357172283,512,64,400,-64.04902784185543,441,24.63175786202427,5.687458574866675,0.03688457840395196,857.7775228656441,0.09865794275438089,13.555643005232355,3.7591519656412227,229,False,False,False,0
1,1.174577094533488,28,13.050185339422226,256,64,400,-85.65066002642284,437,21.421882501542377,5.035302418884188,0.03428917801193563,109.32735011245937,0.05883107226011268,8.757626538287521,3.752668470195675,391,True,True,False,0
3,1.2378655225458712,28,27.534582138992253,64,32,200,-87.50561967845499,160,16.35080123601193,3.304795836145814,0.026629369932935493,672.8236376950873,0.17154008650437766,9.668080389924619,3.8191479473610612,288,False,False,True,1
5,2.0868544394904207,150,12.83602042759792,64,256,400,-82.187505269811,186,10.06756721470433,2.083063962187468,0.025185234699425373,454.49617144745525,0.07755326618878165,17.750597824897902,2.2840537757145345,360,True,True,False,0
4,0.009654790812836045,100,34.92273046473389,256,32,200,-91.1392471560604,357,14.699140167072681,1.8868354045096662,0.02531177232581401,368.5424622053221,0.05362158868957811,14.04783235106778,3.3026455850868492,402,False,False,True,0
3,1.858768012379522,150,14.586310028755733,256,256,100,-65.24400920271162,277,17.901389315383227,7.817162710066198,0.03356533612624153,691.8344490194894,0.04340387784801215,7.1852379099405255,3.3765423358951816,385,True,True,False,0
5,1.0664790313240722,60,24.85354656891144,256,32,400,-69.18796753346939,341,14.863763107779558,3.011750400713602,0.03590677424483304,851.2016696107347,0.07128989495563376,15.897073152437473,2.260286506852928,438,True,False,False,0
8,2.3825919938312525,28,20.284364285314734,512,64,100,-75.85607329420782,302,11.665523845357892,1.5010553345857802,0.028069670140617682,602.5529046958063,0.02283504776573153,8.111888022198176,2.3994094708146547,266,False,False,True,0
4,0.2789719194693965,150,13.159660560141678,64,128,50,-80.48371103692227,130,16.64147435292842,8.177656660262974,0.048747658008521724,127.9851597487504,0.016252429366384616,11.495073951687202,4.0489870600668585,354,False,False,False,0
1,1.7646068008451716,100,10.696097689435335,256,64,100,-54.54687285516343,388,13.798792254485743,2.3865548757458317,0.013353828720179243,515.2610717430184,0.12497701739254487,14.6991085525894,3.3308953624689965,400,True,False,False,0
7,1.4429186696583711,150,25.56830705732083,512,32,50,-98.54381075054474,179,23.638485646922522,6.626314825600186,0.02388188103815108,516.4839468045758,0.12763795584934612,9.078943061862308,1.5968445918526744,444,False,False,True,0
8,1.9269765777156822,28,30.168939094728152,256,32,100,-61.544612824635045,110,11.526317927515237,4.047789443030769,0.02676298732501764,589.4186453241471,0.11062175850127504,10.761602220136883,4.350547954731489,213,True,False,True,0
3,0.19456078344890504,150,31.0503915376686,128,128,100,-54.90452141255556,353,10.737289430870655,2.138322310221785,0.010676853738597725,703.863010939197,0.15483418709402763,16.012243959562262,4.532457148297279,418,False,False,False,0
6,1.7399513622843938,150,22.06783682692336,128,256,400,-77.6822710285037,483,10.07971253732293,4.730328813289239,0.02459828750672901,117.38656318090639,0.017438603412644818,19.068664301365153,2.8645645918312566,344,True,False,False,0
2,1.684453763878571,28,29.43638667955964,64,32,100,-72.46547542646766,490,14.921045267284867,1.1332797501936263,0.0209483966869137,551.8113619597755,0.18783489055979888,12.938675854392095,1.8356297280917078,486,True,False,False,0
7,1.681980283248513,60,26.82117833721362,512,32,400,-52.7768156058981,483,19.90580257301333,8.569404842613043,0.030241450809099228,629.4769924425316,0.028062373418841498,5.149564573349341,4.790425981619621,193,True,False,False,0
8,1.8104629997893644,60,28.10636318747833,128,32,400,-89.38612423572428,386,20.95620629322689,5.621481652076715,0.02345642188733077,409.01804777444676,0.1380643689347828,10.076956268627457,4.5290782580783056,384,True,False,True,0
6,2.029403811679087,28,22.314975130545353,128,128,200,-73.99325761076575,275,16.798925250725848,2.2524400981716566,0.03904728539785845,701.5287039313897,0.03534535189875377,10.979515022683017,1.977526985367354,262,True,False,True,1
6,2.414966999042309,150,25.835293506053176,512,64,200,-76.26394364358936,225,20.264929756828998,3.132822865500862,0.030397299816305942,305.35994541625405,0.17718203232848057,10.08760430003366,1.3823749452107896,502,True,False,False,0
5,0.809462160384643,28,30.138147839401423,256,32,50,-87.0803676064815,146,15.398710543230452,5.03177672924674,0.015190489339850576,385.63509976070645,0.10703552451955593,11.54403291673344,2.762614430196427,182,False,True,False,0
8,2.475148230540186,60,19.947104388925574,512,128,100,-59.070338481344606,305,20.017093299799257,2.699824445339938,0.04000245296577389,966.4798126818933,0.025635772793415446,14.489993807275996,3.7055879459749583,483,False,True,False,1
1,1.4947670467903609,100,30.149472521689592,256,32,50,-55.01997026183821,206,10.608939779535602,3.417392453509773,0.013969155843307064,413.2633337750261,0.12717758141301397,6.8169204049662975,1.7015543408797762,370,False,False,True,0
4,0.2311748374029935,150,24.80042106972657,128,256,100,-60.90337101058956,374,15.861294768505061,5.809470078117369,0.0435619667231743,411.8507986291705,0.011730889337618315,9.089457633012582,3.052850633726992,379,True,False,False,0
4,0.1756527877319376,60,14.147525609269657,128,128,200,-90.23205195756958,436,21.86274516449769,8.49348111734547,0.04725688776344878,636.1125722408037,0.1574442139036465,12.614721290264368,2.7016619770900667,148,True,False,False,0
3,1.0027149560881825,150,10.617103930614615,128,32,200,-95.66256822493092,222,22.04509045688502,4.616557171209287,0.022897811607394156,973.8777968740542,0.13361114746276345,9.733599622699625,4.562204595077862,434,True,False,True,1
3,2.3546909313344027,28,19.0688400099788,64,128,100,-69.72777573473289,233,20.74223168313542,7.452777461981935,0.04704570533051724,984.7724013577003,0.050398702379066386,19.866280072030392,2.7182665312285144,290,True,True,False,0
4,2.1230428042227474,100,23.667408207408496,64,32,100,-97.1452619745058,206,13.063579308547967,8.890157921145835,0.041720326364901535,621.6921673086845,0.0812026740734578,11.471472005562322,3.1351055749401504,483,False,True,False,0
1,2.3658448940172194,28,30.99550880508721,64,64,200,-66.35870557209579,404,13.708076783959498,2.946708462665458,0.0468974244401508,100.97831782443927,0.011483271952889151,18.046987303883242,4.82114478400729,391,False,True,False,0
2,1.551807169324828,100,13.187142003506155,512,32,200,-73.47878898363787,428,24.941330908967686,8.264727733619441,0.03665080547683391,910.5908956915597,0.14179992484452897,18.447647534207967,2.1987670634982583,195,True,False,True,0
9,1.3205969938664717,150,30.005158692089477,128,128,50,-66.86071336281682,149,11.550670108029399,7.816619784979246,0.019425761576856874,613.2141681193433,0.07130694612684665,17.54010499583525,2.1559637277677655,234,False,True,False,0
2,0.44235758011885185,150,31.575226151680674,128,256,200,-70.4914613175128,436,12.70994048353614,4.212435681533215,0.04578092947643891,429.39676746094227,0.11860189390637664,5.7034736141775175,4.198380319768171,194,False,False,True,0
5,0.9845782608279346,28,13.767187175020844,512,256,100,-78.86487152364137,194,11.950393834751988,9.905679635507804,0.01737060304682975,846.2756269143445,0.19177824930374796,19.21620097420027,2.1101559445758746,326,True,False,True,0
9,1.3020580985216257,100,31.289857982605476,64,256,50,-89.9561409929886,367,14.914824455254234,3.3631513429236133,0.01852242204070142,459.8492134151846,0.06689867546004115,6.931138431997654,4.3274634802928205,319,False,False,False,0
9,0.2658012890388517,100,34.786339196069804,512,32,100,-84.71489320947558,122,13.152637528508851,3.29322939428526,0.02084251960561455,130.6400555802382,0.19814519797659047,5.516054415714418,1.3821424374465798,129,True,True,False,0
8,0.6618358581336338,150,28.170970776205937,64,64,400,-73.77497128905118,153,17.465319393216582,7.95033248187878,0.022169852459463388,838.9650007513169,0.13021839334143762,11.215544118598363,1.4450449892378736,384,False,False,True,0
1,1.7946758821912163,28,29.6192420456247,128,32,50,-67.4065953176197,473,17.140310603201797,4.911915862459757,0.030579185685241227,591.273460917786,0.05599684659424595,7.919510491367841,4.605293496651087,128,True,True,False,1
1,2.2069893427175695,100,34.860381688971835,256,256,100,-61.02584915577358,353,23.522584291769547,3.9771549530293893,0.038538294417361764,404.32918440177656,0.09298779777403897,7.762947944948543,3.163249129929741,485,True,True,False,0
9,2.995042534178849,150,25.137031263148636,64,128,200,-61.641464077546956,334,10.521099211671721,2.6079652480519266,0.04704832697602735,325.8031387184661,0.15068609325288207,9.317294200642259,3.875257066776955,242,True,False,False,0
8,2.799339994030673,60,17.697159550406234,128,256,400,-51.365562836945735,158,14.79819365001645,7.887991878410896,0.013537503493420098,634.417713473883,0.09483080245978544,8.726084078702822,1.9011555674501772,215,True,True,False,0
9,1.9276955986055746,28,30.938270851901393,128,128,100,-85.70792756682953,263,18.949868379956353,8.076896255224693,0.048174774489129435,287.2445934025901,0.023016437794894956,15.271931032252297,1.6650974735284332,324,False,False,False,0
7,1.263744159882216,60,25.362144437790782,256,64,50,-96.44446458932816,358,19.07202642765946,6.099076029071264,0.046852918683872535,391.4657979013029,0.04203469566268305,7.8016595995410505,4.339817048930561,219,True,False,True,0
3,1.9085320941246982,28,24.529885593023913,128,128,100,-82.71715322290703,413,17.201893435213137,9.615822518722355,0.012159971687241557,672.8772784725852,0.16034657169894967,13.146774577958878,2.434493628092995,401,True,True,False,0
3,2.356954854240696,150,16.34088888785096,128,32,400,-62.83527623879617,315,22.234983112219506,3.863469433803888,0.024412845507662508,893.3900053653388,0.13319088438643167,19.796398192152946,2.8201304764879778,471,True,False,True,1
2,0.35500857277016196,100,28.908356739572167,64,32,50,-78.09441744833524,282,10.940832571216882,2.976571409314035,0.04252573561197346,579.6012955524388,0.1182668406931054,11.485736314344333,1.111887589101436,287,False,True,False,0
5,1.2297146690888647,100,12.041681896502407,64,32,400,-59.11057847052903,156,22.23231648370204,7.097200920410157,0.03446306181917604,783.1957584691833,0.04184817444352625,14.628096631931546,2.5435229367718657,300,True,False,True,0
3,2.5194068569068517,100,33.10717676986653,256,128,100,-72.53368174069925,244,17.421313606535556,7.825677767197343,0.04116375773527082,786.7545433867376,0.1691739146165645,19.540575165948106,4.081751232499913,160,False,True,False,0
6,1.1514988557991321,28,18.145586519262118,256,32,200,-53.51041386847485,189,12.006410426155032,3.0241537349664016,0.0387613335515955,697.9185573934482,0.19254062082138754,7.064584970620464,4.285100709144677,200,True,True,False,0
2,1.7156168136815597,150,13.194366319749761,128,32,200,-52.60682790004656,410,23.285528703107165,1.689496878350019,0.029870804525086544,321.2545039124659,0.017768548523227214,11.27910513939574,3.7950191555301673,323,False,True,False,0
3,1.7633080825865948,60,21.05916332756047,64,32,100,-96.53477469906257,144,19.73843169311445,8.294648379277348,0.011648721838067982,880.1097383352177,0.02482605542423251,17.75288600292881,3.7687189341749687,411,False,True,False,0
5,0.5534287594009181,150,11.061747731413329,256,64,100,-77.17932801437878,356,12.453185302362089,9.788517762814111,0.03337072808258004,492.64809007560984,0.17809765562976732,18.984585241173196,3.0249570663886316,214,True,True,False,0
1,1.0867063249568651,60,27.115654856624158,256,128,100,-69.5155469375216,120,10.5047458509854,6.802050574650559,0.01194266612237184,139.78966954213053,0.1649549282661044,14.018540869383576,3.153317317039292,436,False,True,False,0
1,1.0035338662257964,28,32.56763776113391,512,128,50,-87.20637295938936,120,12.11664472498974,3.500802101295047,0.03414906870140524,320.1514030625726,0.1274075465471458,7.151309038103351,3.970526987252574,351,True,True,False,0
9,0.07859012559619438,28,30.93157517846272,256,256,400,-79.64616103105098,151,19.131969402705906,9.970053476975128,0.04201643449974713,788.9935186893841,0.1895433897073662,18.522073759214827,1.9892071953108914,171,True,True,False,0
7,0.07257529167406573,60,13.184236836197027,128,128,400,-66.11592294411508,437,12.689443528900727,9.039399726403698,0.03339966994807674,162.22000223574042,0.1328218098184806,7.616698492864138,1.926068272984224,463,True,True,False,0
1,2.4950911310273205,60,13.156778427693297,64,64,400,-88.66328865508193,270,13.386446123125422,5.620425816522645,0.04988087218246789,232.6279619394201,0.05103720238860563,10.293167724981778,4.799699295656218,265,False,False,True,0
8,0.8192124299184372,60,30.335862058106603,256,128,100,-69.90093235127738,166,10.377095886344712,8.427891563576503,0.028234660007217326,724.804134437534,0.14844204150621104,10.632619666433925,1.1107595470351015,397,False,False,False,0
3,1.5542362987164462,150,33.1063568650779,512,64,400,-65.1276085917847,212,20.843960083579056,8.342384709366701,0.0399530985441595,903.3407107547865,0.13268496550167108,11.70937309808942,1.5578618546607261,486,True,True,False,0
8,0.8961767207663192,60,21.516745745837227,64,64,100,-95.47518444520666,399,22.155465996391555,9.413190727061496,0.0366885316696763,670.3588045518732,0.1972914933819056,16.852487238964244,3.281329704804992,163,True,False,False,0
5,2.8220377353460213,28,22.47427792284415,256,128,50,-75.12353419862737,259,21.952722651581848,8.56831459396114,0.04965726766232352,300.06194844659916,0.050640189911210436,17.03216567153727,3.951339354793394,161,False,True,False,0
1,0.7778902765973212,28,17.956551034643148,512,256,200,-86.84599850379047,365,11.913522270464263,6.79311312361448,0.038528760203084204,148.07238692459373,0.1235981379088938,15.794826099171713,3.151564331940047,215,True,True,False,0
7,1.2889704382168052,100,32.35662795641035,256,32,100,-63.78068220009777,419,23.54951691083139,6.483733470608566,0.016561229258375575,653.6139242952805,0.1582318292227733,5.331930116323724,2.4202559846595366,273,True,False,True,0
5,2.6181907514538056,60,26.1225726323089,64,32,100,-90.52222457315298,331,20.0841824421112,5.2062155949845055,0.048220708256689636,142.65872013804758,0.07440678697425245,13.472676533257273,4.91190447741187,143,True,False,True,0
6,2.525800700375426,150,17.206289429184213,64,128,200,-55.38810422309468,424,23.462929335652966,6.638370759736816,0.03671108905783045,651.4498467475813,0.08213912078866516,16.212394338221,3.8154107405313833,360,False,False,False,0
6,0.558304253538832,150,17.46957177635629,64,128,200,-78.45293317408365,167,16.707407567959955,8.156949278773444,0.012373529232255596,303.0219497449856,0.17870134928238093,11.669378600923142,4.325563364268316,168,False,False,True,0
8,2.407929929387131,150,32.28000182659006,128,64,50,-90.09984848462233,127,16.554322916255465,9.72133863672298,0.0363027322313845,914.1904561679468,0.08679702712568745,19.174040680480946,1.1609874967528162,382,False,False,True,0
9,1.374560660213678,100,10.340850597645536,256,128,400,-78.09891018248354,215,21.768047780273427,5.205586223639081,0.045324776266991,527.5834016386257,0.12869924186016674,17.357157828205267,1.9436804418935347,408,True,False,False,0
2,1.4489066162560658,28,18.068164318165962,128,64,100,-79.5628118595736,150,11.399467832151153,6.1628788268988135,0.033081674479601,301.5445899787261,0.17895524613009686,14.572325982302461,2.4966843743663203,253,True,False,True,0
9,0.40043991724783135,150,23.858917030409227,64,256,400,-78.55405202531449,280,17.813110549523287,5.003249455529036,0.024160785521280446,867.8307849027325,0.04986705078720666,5.9363777552377,1.7304055923291122,135,True,True,False,0
9,0.24180454127137396,28,13.705436552483116,512,128,100,-70.72193532512766,359,22.545763534468385,7.016397588850636,0.04283638536282464,328.63185860275746,0.1965566863069951,14.785193713747073,1.2915970908365888,495,False,False,False,0
7,2.1838179209212956,100,12.302468854989744,256,32,50,-73.94131375432312,178,22.45288844604357,6.669284536551336,0.04130048032823318,375.93916887238794,0.1433711714543619,18.673694018783284,1.9003666583787209,477,True,False,False,0
1,1.4893834570658993,60,30.381908277264,128,32,200,-92.51114341595486,372,24.341992845135536,1.1605041117426098,0.031767286169252035,850.8501091499102,0.1042631218868745,10.691680803214272,3.1345425249481704,467,True,True,False,1
7,1.3105521078455387,60,32.360109716212676,256,128,50,-96.72104636766818,207,20.474088902958197,5.8704540319059255,0.016174470795836015,377.91282682053634,0.09187490722668956,17.571987884080414,3.782980993426821,451,True,False,True,0
5,2.1885246859571903,60,30.590160519954736,512,64,200,-63.529227563672976,173,13.116559441595925,1.7963820612911263,0.020039459420927254,469.1473923075736,0.19132927695478588,9.697417142932686,4.096083691860324,303,True,False,False,0
6,2.2965386969733292,150,32.46969724343369,128,32,400,-72.01412820358433,274,10.304204723418712,1.237452562049845,0.03953935888744423,412.8991036829799,0.04908771723063661,13.551549373209541,1.1717446194708683,355,False,False,False,0
7,0.4767245030080607,60,23.827799276459288,64,64,400,-82.04996159603681,283,17.19123697940653,8.120774458762284,0.042243286615797106,204.76028604733827,0.06921981880073265,14.726366275561736,2.7119446888503647,450,False,True,False,0
5,1.830675448432924,150,30.306453024758547,128,128,50,-59.58210887509631,122,17.705557984338334,3.3278487594337047,0.021170611121639593,135.00623102214354,0.0684806235541057,15.169925563383423,1.4888463343414693,494,True,True,False,0
